pca_1,pca_2,pca_3,pca_4,pca_5,distance_to_cluster_0,distance_to_cluster_1,distance_to_cluster_2,distance_to_cluster_3
-0.03815912270780491,-1.5810543149433465,1.6056129218147164,-0.5709708411476648,0.030606601167889134,3.5659283933352097,1.8730726029230558,8.551851282031564,3.123475092095018
-1.201597624733194,1.811861640973226,0.6716194415467183,-0.7134467829493836,-0.5734147478862939,1.2043670528751658,3.4295105399379753,9.289305562430938,4.082137265971656
-0.895752228214217,0.8370262058947134,-0.46880685912985387,-0.22652529661484286,-0.9555117182947847,1.3403108945274327,2.4329239452275644,8.88495134093546,3.434461492459731
-1.451928873208201,-1.422347365896083,-0.7331306172893,1.6568863355432444,-0.12785584476156245,3.5003178456402675,1.983680561218829,9.746344214018764,4.327024436488317
0.8001470381509656,-1.1663474195897352,-0.7054552859949943,0.8121772256427955,0.4717007406914917,3.358146505168331,1.7643320866743797,7.487285862475863,2.1118933404755675
0.970395478765115,-1.4161166896022663,0.2929162531419537,0.3421515850667707,0.14634339468237842,3.4529834766158616,1.6038519076959215,7.335123181105149,1.8458914847715104
-1.2363044637104912,1.7241177265519343,-1.1538547666900663,-1.043463062645733,0.2811454359220955,1.744440951777886,3.5029300524381717,9.426921617525675,4.14664303727545
-2.363042567861077,-1.5982628270098995,-0.3225958680786827,0.9020965282767467,0.07859477745060947,3.5806379257887375,2.054631325661061,10.594847275423117,4.891220882189878
-0.5352914690870461,-0.23017293559641122,-0.7414228582050744,-0.5654073789755646,-1.260265491736216,2.4099969714856964,1.8731481285744982,8.671413214734553,3.133460256138231
-2.240106119529142,-1.5778264017861687,-0.3928464604258818,0.4651452322495172,0.405795860170235,3.4615433400346567,1.8510494848322432,10.483627881778919,4.701045695352114
-0.6047504811172815,-1.0249174697993864,-1.4351467068645603,1.0977230067348989,-0.26682542778641744,3.1659467411675246,1.774463397929093,8.868460926536123,3.493101199178598
-1.0946297225620385,-1.6137398671380796,0.359901559265037,-0.0869603407036067,0.33201418220745194,3.1473841820023605,0.8491006197491465,9.39711930957123,3.601986123403294
2.171297283433593,-0.2402583236594013,-1.5558790103514482,-0.7351005812426977,-0.877180587162919,4.038067669801032,3.470057612412261,6.198207375572435,1.8641642571794537
0.3828097803089506,1.6804842807204803,1.3659951450020358,0.27983836462321365,-0.5107815152360341,1.8585417301120464,3.515587575398217,7.722786102086357,3.0649373760476597
-0.40226677413925715,-1.4823011746997028,0.47668296718389014,-0.08320598165280546,0.33165471561584026,3.0514075455329444,0.7056263124977649,8.704163240446766,2.9462743662040976
-0.7434115106000984,-1.6202094586577338,0.6517830134007608,0.3890775115754206,-0.15344777976529092,3.1885483499912772,0.8931873884912218,9.037098103862496,3.395561430309049
-1.1553948383064323,-1.3285037058520703,-0.48414840492342925,1.0080261769794963,0.20780250577838763,3.0679929192033826,1.252631476822833,9.37947759338798,3.754748848389089
3.047712553497559,-1.1857688041395071,-0.8573985092843386,0.7099885458659397,0.7027081218957212,4.921229142511921,3.8146491055869274,5.455235093202569,1.897597253206948
1.1032525058149811,-1.1870901567671897,-0.8797436910515759,1.5338148004070957,0.12405283386681251,3.7738980526792494,2.3843912991450744,7.2608893087439075,2.428693291381101
-2.019077352824506,1.7090877472663804,0.45130618272709927,0.03538089942830461,-0.9882737739420315,1.5974468787104183,3.5577277946601815,10.027819009160218,4.769256706463444
-0.41270671077582055,1.8779368716665161,-0.15497060595590664,-1.4334208087860882,0.10504365735175543,1.6033583188376612,3.539252593191063,8.637865874592418,3.5281351341521026
0.40598083830964365,-0.40866511465222916,-1.2278902554251232,-1.750161099750248,-0.5289360011516713,3.2381574776951236,2.5450265885074588,8.03809448715796,2.699186166989235
1.2143989340224608,-1.3709278544934262,-0.11078593367743833,-0.44227655278378575,0.8372274342525056,3.6622778168856875,2.0198013656905327,7.225115175652969,1.7021889593420931
-1.0265297390032435,-1.8375964550230504,-0.19812041110649367,-0.32018372094132697,-0.4681409782271466,3.4070919971752613,0.8921796869125731,9.379238984362178,3.652767534855675
-1.2415758690924106,-1.4990723992864914,-0.27428361419237834,0.6328013663166459,0.2416376418534781,3.111905165897948,1.000367432118872,9.483865544180267,3.7669984584380614
0.05343719531131606,-1.6026378626666948,-1.4426074277189451,-0.6740497407076297,0.4845847693227708,3.6814037947670144,1.745852618379783,8.485948930650302,2.9580254645630557
-1.1322938707344574,-0.6929503839464092,-1.1763003107171774,-0.9414553703921014,-1.073910712067788,2.9477124184610024,1.9928640369341593,9.39677506678953,3.790291231598201
-1.2395195697399113,0.7983374093952655,-0.7206361252291108,-0.8418218122007568,-0.4023449823682434,1.5118715475761741,2.5203108381941277,9.291086221443821,3.7044122004980227
0.25271222855327363,1.825549995963276,0.30550394001284453,1.5143544644434337,-0.6665783900774097,2.002800963132298,3.663461310450721,7.822094988397368,3.3935536612018193
-1.410698569081597,1.111642635080521,0.5607421843211707,-1.674188932538143,-0.2984084943213341,1.9211810473601851,3.1817474788776896,9.607417495469722,4.150073071898803
1.020342885686448,1.4419383134531036,3.4457133300625102,-0.7217257882629259,-1.0758168339841103,4.045215017082466,4.923189478308898,7.8757994594474905,4.239281899435348
-0.8199539020264501,-1.3489386443537756,0.012458596163340782,0.5081923722096217,0.2766993030703244,2.897351724296515,0.6478173023662283,9.037002425093869,3.299845756864637
-0.9446892320124373,-1.7638361979927806,-0.29304201992063283,-1.2842763093874487,1.2293806410968409,3.7425715000021755,1.9256335942670437,9.548262833113464,3.8271437270164177
-1.3334147923789756,1.9419510171861245,-0.24675316218271626,-0.8343379670390424,0.012870159463341432,1.1501093821708237,3.4880010882597183,9.432847604674519,4.156225372813866
6.227074195769646,-0.7953135357237082,-0.9976462583375805,0.447396655726926,0.9683318187534334,7.5884691501104635,6.941322338728314,2.8735061245710782,4.339397551578323
1.6712116981589853,-1.7401290799409104,-0.4240180273765394,-0.8306987259154693,0.8851908855777395,4.31257366991511,2.602090858860305,7.012890888751091,1.9386316520237132
-1.6495044195631,1.200547370001037,0.3421053382410412,-0.0052904201769519025,1.0990998426475855,1.3967986751585204,3.025812042499262,9.715363086670909,4.2127924712743505
4.7008256664802355,2.526688996103991,0.8257206686480745,-1.1167564147575026,-0.32436706465475007,5.812419796439341,6.682846536685118,4.073085934374126,3.940645674101081
-1.3391242710448865,-1.5289884352905851,-0.11180123395030239,0.2598846594651242,0.4214625449268314,3.1075219633801625,0.9684947478981161,9.59691157082942,3.8057191529735004
-2.5515998659523467,0.18678168206252432,-1.7638490017183532,0.4131688519664615,-1.0494908741031954,3.071545845361814,3.2211089621247857,10.667478648498316,5.209655204706503
-2.0438232646573256,1.9763116184486371,-0.7593709798640971,0.8028825562822839,-0.8129466291541988,1.9260983135461118,3.862687665749349,10.082255083056937,4.988801100383767
-0.8023406284799064,0.926510214198227,2.312778763860758,0.4787500490846934,-0.3851254773408388,2.3501652404044338,3.354290725735466,9.035961626821337,4.062060102150594
5.225928811346775,2.5155302403684465,0.02026350744043945,0.9173424775648091,0.11450490813246085,6.221287131624584,6.999343757408316,3.253911433841744,4.2330360783644405
-1.3996169799226448,-1.4139085671897498,-0.9234442179100988,0.8748283984166416,0.4610200333867456,3.278583927582701,1.5579510887518953,9.679113584318934,4.043718009547777
0.474356936759008,-0.574441688087867,-1.0490581392663065,-1.3823970205458957,-0.9164456441620039,3.204718273257967,2.3044998777549024,7.898796975855319,2.5344916820172934
-0.4624463419943659,-1.2790374172402914,0.07861935156422248,0.6409815008476218,0.17772295562408877,2.8707947606990922,0.6808164116359271,8.669249710280358,2.9867571513139866
-0.9073034177556077,2.097998785127131,-0.9617878471684613,-0.7731746379569456,0.4518476627693959,1.5371847772996563,3.689616974464815,9.102318289513892,3.995109381332239
-0.014762662191159542,-0.4491320315552066,-2.0051072738869604,-0.565865025436075,-0.8405060076675979,3.172759398380212,2.4030442813453017,8.368172557709395,3.1091610374343803
-0.4077851584118976,0.6227775204114409,1.7852919934306597,0.8600903303741724,0.4734485421882965,2.1528821348319402,2.8827687717371346,8.579512043644193,3.4717405322203647
0.3108641637245525,-1.4010429900359276,-0.2842683543120006,-0.23181815368259084,0.8077390344394494,3.253080639490614,1.249093548655874,8.058188557697095,2.3410008092915624
0.6344725931242187,-0.4092922602304178,-0.7644488754332077,-0.43380561021677105,-1.518689619552878,3.0301375420083208,2.26314506665142,7.581228606554142,2.3719353556784246
-1.025232393366287,1.5456431811112208,0.916659449035258,-0.22038982522393824,2.1390373236135876,2.2880339358543136,3.7895205775072474,9.397442418213082,4.280052684421761
-1.7084063796931455,0.7951655183617845,-0.641252433627483,0.7441505983557484,-1.4904030319674755,2.142022963118021,2.976136350133102,9.72714859012059,4.460693608191456
0.5247204727950094,2.0184351107072507,-0.973435910465957,-0.33847071612045115,0.08842064468853668,1.8650158780642816,3.6569432554140318,7.619554476451588,2.90520058287032
-0.1835027216608345,3.192522848136923,-0.7937122126129953,0.8349005519798791,-0.31025953408564555,2.210928845642565,4.68204626488081,8.495071286061076,4.33932691563521
-1.1411787738334043,-1.605731436907194,1.4075762889205385,1.304061526105096,-1.0699646264400953,3.7656617920271414,2.309959094970239,9.557771756056537,4.348196551710223
0.2381832456651825,-1.1714163217336793,-0.31871857445405216,0.8415857309284932,0.2567488449933054,3.0305558595407014,1.206088282485565,7.983012297349889,2.437039819876743
-0.8958597381752995,1.6991899961968255,-0.20101068732564373,-0.0945254116473774,-0.5485663539166743,0.694912297068474,3.106765898762447,8.891087390873064,3.6707167959746023
-0.9625903863746154,1.5863814682581692,-0.04440245327139422,1.2235400740539264,-0.41412029517534454,1.2831920746875043,3.213009146647595,8.955073162262781,3.9205548734099582
-0.6561611848171619,1.9989105573331305,-0.3371385082930197,-0.2793885934057071,-0.29231545337877096,0.8299276845733414,3.37452678867158,8.705276910151767,3.612425183550922
9.492900891680426,3.342064897847291,-0.5918234644122505,0.5395134395568526,-0.21681543382421123,10.540916072168832,11.100536232880652,3.0256976472860124,8.18344072147394
-1.4270078744812178,-1.128712222001282,-1.2423065650676128,-2.142209083349797,-0.6523187559025433,3.7762741066495913,2.6917715306909393,9.991935126617607,4.41923415469246
-2.0685984616175133,2.487675756195724,-0.07929131122053241,-1.0806242508499229,0.5938165760268388,2.022321800756221,4.313036741440345,10.299994885178478,5.113452933304718
0.5055512272520426,-1.2079107974153345,0.23308600300908786,0.3075076272714556,0.29740702853888984,3.0502602375866474,1.1874589800316109,7.730140813937012,2.0572513540095803
-1.9362684381690298,-2.202804481419232,5.251108985434705,-0.6126268761554848,-1.9638531716583445,6.7542654147040055,5.932442796787537,11.744744423437814,7.326686084301374
-0.18868504434605793,1.6921828236453869,0.41701833085151224,1.7082953693441838,-0.9355152076453056,2.067365227150776,3.6344468269237518,8.286337199062363,3.7666191579077903
-0.9570487313321145,1.7809412597115726,-0.8409159526569835,-0.5963545380650208,0.13015290042434288,1.1899341796332488,3.302962423036831,9.054117048277485,3.8000574287352578
-0.8343766158238891,1.9831760326062737,0.4770275524433692,-0.14266583995342583,-0.7280585962426669,0.9801971546920573,3.4556883131670713,8.883048427480109,3.8452469292824962
0.28738667916171495,2.7513056734722805,-0.6816728382435027,-0.710297888712314,0.6092697462684666,2.096728925865045,4.3311164478558535,8.058068109687174,3.6160931033952015
-1.0468129084115172,0.8089094897821089,-1.2019277510855773,0.6083062178899914,-1.1511269917734963,1.985676057374926,2.777030238402271,9.08956910504366,3.868828236858414
2.951904474505345,-1.424782002138111,-0.70642205627372,0.2880128255494365,-0.5075341452799774,4.896057510670542,3.592930521985159,5.510374900209747,1.7860319998120777
-2.3403566495795136,-0.8132672815630391,-0.7774131238686135,1.2681366987867664,-0.4498716468975963,3.178070949596388,2.3897720497475454,10.45674888187309,4.8823685636072565
2.7188079398093006,-1.088058808413419,-0.4879707359971319,0.936503914268723,0.2879784925031085,4.542285674695463,3.4374756508216864,5.625820133639223,1.6300568442587298
-0.4740608794516428,-1.0336158509123408,-1.0285997118364827,-0.024170458378205084,0.27392630744509033,2.812606217762875,1.0500252763693974,8.70362524679804,2.9554132506071102
-1.2302390613340375,0.5386475297893699,0.48923484415559737,0.011813670043936624,1.6169633129569907,1.9380845043507966,2.6591192214312542,9.400022493885974,3.8408819218966026
-0.23770257883594434,-1.164842756494565,-0.7158994588113197,0.8432859348550469,0.4959775777859043,3.0030171074381866,1.2205445012914151,8.485568914023364,2.913286320000166
-0.5873375068019261,-1.3208092566010865,-0.9485162823245095,-1.369662657660885,1.902697709279423,3.827431073764428,2.544544538102848,9.303966566983691,3.7709609102294497
0.029624134653652736,0.7147598591522785,1.5668555162316162,0.4443733204080492,0.876734185568458,2.095352293332892,2.8771353168019833,8.150907709670783,3.0178712406884953
0.0037894178180246474,-1.368899251727922,-0.4160164045402145,0.5736475101543894,0.39699405069617155,3.1053152165431848,0.9528061549087972,8.267889722422627,2.6363873183507596
4.442144325419324,-0.7394111639051568,-0.36727264226690426,1.4164190977385465,0.01585157283053582,5.924671920410697,5.219805357709483,3.966840022841535,2.867990188542974
-1.1637987784489805,0.45870035575642915,0.6666341882521175,0.05532669556659175,1.4785409796843645,1.900173156893876,2.5464146584232954,9.318840570591806,3.7479321438317057
11.836945263692487,3.5941826790766433,-0.64997448349353,1.1520831503019786,-0.531789675021924,12.938186658600516,13.396812419898165,4.8823306647254725,10.501873623859773
-1.4361520949941702,0.5894186348625433,1.1529765220586,0.6489565958649605,0.9465214816565902,1.8668741035256582,2.7206977317613674,9.531735375026512,4.072569883174588
-0.29526967031633883,-1.2730802595886686,-0.8210294978399695,-0.19171082983835308,1.172933253351435,3.1978715778720153,1.4612251887945447,8.688902252343244,2.996912291668571
0.3126395020846595,-1.7175368824717467,-0.6509976388839471,-0.0456341646686271,-0.39106746473383325,3.525710639844242,1.1537760780285136,8.071605787890876,2.5380643935252736
-0.16408116434581332,-1.5480861018244556,-0.653433461502929,-0.5800199168063299,0.03304840047541037,3.2710650476107643,0.9420773438252933,8.53332404225756,2.794250306438724
1.4980290445246152,-1.0145920842529528,0.35846425272786964,0.5925088691352216,-0.9328829609343978,3.6162212112991114,2.3636338832246495,6.723578875114528,1.754694079753991
0.2725113172577744,1.695943788397406,0.20401572820954458,0.1229145440345915,0.18397285452484832,1.1549830079705883,3.1664971158415964,7.7368312748474635,2.7148496640134967
-0.6660507311622184,1.8906114609371056,-0.24481211481443677,-0.38470396303230486,0.8829190377634785,1.1125150372016803,3.3914530535429606,8.796215075820827,3.6127475818080663
-0.9002741579569794,-1.086080417644295,-1.5893035124983452,-1.4839447237750525,-0.8646699601657329,3.5583867386331622,2.329692040116176,9.392241213059155,3.8919798792830536
-0.2714396892396562,-1.3567565380994138,1.0752460327132893,0.3405582564116023,-0.18667098802167484,3.0870260702421755,1.2359266548871584,8.557325808615339,3.0097459952418686
-0.5442063426922145,-1.1296476264404527,-0.4397236685530297,0.759962924587183,-0.6312414178470893,2.8707214118607762,1.032761060263721,8.714213996064444,3.153898414795743
0.191048573816101,-1.3688318526715542,0.6648324323870123,0.6125821085170521,-0.19744427349560903,3.1571969079241775,1.2103020128041204,8.07329044598437,2.580217227046032
1.6430007462242713,-1.0359121529967008,-0.8988872108538823,0.7450292702439422,0.7593768686133926,3.831745870040475,2.589756102569729,6.714136014145544,1.7473299464993508
-1.527060771625795,-0.6707691427936405,-0.4530227361961042,-3.050520715538375,-0.07258365488262579,3.8745764197197965,3.317811944552708,10.218554057184537,4.704475979440455
1.5436157170082916,1.641849744040252,2.069638345848306,-0.012106804181071594,-0.7685816632370689,3.190971747268149,4.289380832136294,6.79604687379727,3.020266355801415
3.6143528241915335,2.2046170421131914,-0.17694280081731237,0.9910224486403503,0.030319733196370904,4.625521675915784,5.550537959577753,4.578628181802037,3.0474988237055
0.8608407629074641,-1.6095332580851798,-1.0514087455479029,-0.05214195089789128,-0.13336644785094293,3.734624378935437,1.7337992507409283,7.569317351469013,2.1944417527281295
-1.3670486268893642,-1.711049461337015,-0.5394354084162415,-0.25294322735035957,0.7719254344469509,3.4106297898173987,1.3278854699401412,9.743822748182534,3.9412396053651104
-1.1655395399390032,-1.3237528962513416,-0.8376560327392872,0.12185215958620366,0.9736183465431667,3.1425291054005635,1.4143004888336885,9.482273825605889,3.7300478121880487
-0.528293929369388,1.749367700288863,0.641069159313358,1.4481689682775472,-0.792577337837565,1.7604782405703667,3.5582948100665965,8.597935375215394,3.8957176393409814
-0.10597069323822636,-1.4055224385434857,0.5784732318303653,1.102101954565454,-0.4969178808508462,3.2539767785552502,1.413929549047877,8.382855271435893,3.037679065220528
-0.31518237396778737,-1.6296680595238677,0.644436261687145,0.4546387073648525,-0.22327644723659348,3.2510228161170116,0.9368899495778754,8.627237667423925,3.0587725641270795
2.1822562145888997,-1.1260902369009111,1.218336894146979,-0.6526902834120109,0.40055481002754856,4.229184548999881,3.1321621872136616,6.340941883591774,1.6701512700938044
-0.7564331236582756,-1.3925161319603354,-0.003999723832730832,-1.4646567571752613,1.5346790010733957,3.593164446397897,2.179068706228315,9.366796429026559,3.6900355251164196
-1.41185785676935,-1.4940873599074675,0.19916989253652895,1.4301597576119864,-0.4675871215925381,3.3840178794710436,1.7364523367631026,9.673048057336961,4.208938973239657
5.9894430368480895,0.24754123233385422,-0.5923299430580355,0.09410991135845195,-1.7442458800148282,7.204064803096958,6.955416861279921,2.548172857789405,4.308463331151261
-0.27868278153055837,-1.328653579565107,-0.7108709391310257,1.3412370458900167,0.08941398153771116,3.2697001108221078,1.490919799964536,8.568559756831732,3.1922322423560403
-1.2660412442435578,-1.4207861920408118,-0.6565732701250561,0.44953725128456745,0.6084305280456263,3.1297869798253446,1.2099927454547579,9.536198521311757,3.796733321488331
-1.2984105120489875,2.5625967890200565,-0.2941118488068927,-0.7685656669585501,0.49441594699084623,1.542639181927131,4.094426781727415,9.51599738879505,4.487513629130065
-0.6364785092280161,-1.506739622727957,0.8497475101992078,1.0203341508604977,-0.594267744841828,3.3091229429384943,1.482695523396899,8.937293338960416,3.539368133549652
-1.766140034690213,-1.4073911494884883,-0.6221873973133848,0.7105811291184823,0.46098950587283016,3.235496258830504,1.5865368747825583,10.003428433451749,4.281395457653183
-0.9744576717634761,1.2466601567710722,0.7877456808516995,0.7194551102455972,0.39615321741621395,1.0688315513006288,2.8817020349374056,8.984370354807988,3.698209424207418
-1.8196784362437224,-1.6281892323480303,0.03068925561850073,0.24021117463957128,0.2854864502982716,3.2906545633418425,1.369494891605183,10.075815057810654,4.276847374310669
4.866352567568776,-0.9054425331106618,0.3336691458071765,0.6652329401515159,0.0759729389775333,6.232829869535638,5.482074084741766,3.5649576605241875,2.9492134418089804
-0.5078709952504893,1.8659388800385541,-0.7077965717781206,0.3540196076200069,-0.5388328319339931,1.157446588386669,3.322217364453708,8.532396260219242,3.549308853941229
-1.3160488079567265,1.5669546026096528,0.07732089201377249,0.5143817955197467,-0.030682698053367683,0.6775285556653533,3.0521365663943896,9.281296573176633,3.9824702319616936
0.15736244884467618,-1.7161713310455846,-0.8052464111682199,-0.25976287533266784,-0.1865556116434665,3.5071449463600746,1.1236149386142744,8.24966446172622,2.6554037574512686
